Line_ID,Order_ID,Order_Date,Ship_Date,Lead_Time,Lead_Speed,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Is_Discounted,Profit,Year,Month_Num,Month_Name,Profit_Margin,Profit_per_Unit
3350,US-2016-157308,2016-08-17,2016-08-21,4,OK,Standard Class,NM-18520,Neoma Murray,Consumer,Seattle,Washington,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",$15.71,4,20%,Yes,$5.70,2016,08,August,0.36,$1.42
3351,CA-2016-147536,2016-12-26,2016-12-31,5,OK,Standard Class,AR-10510,Andrew Roberts,Consumer,New York City,New York,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,$89.97,3,0%,No,$18.89,2016,12,December,0.21,$6.30
3352,US-2014-134733,2014-09-23,2014-09-28,5,OK,Standard Class,BM-11650,Brian Moss,Corporate,San Diego,California,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",$436.00,3,15%,Yes,$20.52,2014,09,September,0.05,$6.84
3353,US-2014-134733,2014-09-23,2014-09-28,5,OK,Standard Class,BM-11650,Brian Moss,Corporate,San Diego,California,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,$83.98,2,20%,Yes,$31.49,2014,09,September,0.38,$15.75
3354,US-2014-150434,2014-07-19,2014-07-24,5,OK,Standard Class,CA-12310,Christine Abelman,Corporate,Bristol,Connecticut,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,$359.98,2,0%,No,$93.59,2014,07,July,0.26,$46.80
3355,US-2014-150434,2014-07-19,2014-07-24,5,OK,Standard Class,CA-12310,Christine Abelman,Corporate,Bristol,Connecticut,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",$70.56,1,30%,Yes,-$4.03,2014,07,July,-0.06,-$4.03
3356,US-2014-150434,2014-07-19,2014-07-24,5,OK,Standard Class,CA-12310,Christine Abelman,Corporate,Bristol,Connecticut,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",$20.88,2,0%,No,$9.60,2014,07,July,0.46,$4.80
3357,US-2014-150434,2014-07-19,2014-07-24,5,OK,Standard Class,CA-12310,Christine Abelman,Corporate,Bristol,Connecticut,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,$3.81,1,0%,No,$1.83,2014,07,July,0.48,$1.83
3358,CA-2017-100335,2017-09-07,2017-09-13,6,SLOW,Standard Class,NF-18595,Nicole Fjeld,Home Office,Chicago,Illinois,Central,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,$73.01,9,20%,Yes,$26.47,2017,09,September,0.36,$2.94
3359,CA-2016-139234,2016-05-06,2016-05-10,4,OK,Standard Class,AF-10870,Art Ferguson,Consumer,Chicago,Illinois,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,$3.21,2,80%,Yes,-$5.29,2016,05,May,-1.65,-$2.65
3360,CA-2016-139234,2016-05-06,2016-05-10,4,OK,Standard Class,AF-10870,Art Ferguson,Consumer,Chicago,Illinois,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,$26.18,2,20%,Yes,-$3.27,2016,05,May,-0.13,-$1.64
3361,US-2015-142020,2015-06-04,2015-06-08,4,OK,Second Class,TC-21535,Tracy Collins,Home Office,New York City,New York,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",$30.44,4,0%,No,$14.31,2015,06,June,0.47,$3.58
3362,US-2015-142020,2015-06-04,2015-06-08,4,OK,Second Class,TC-21535,Tracy Collins,Home Office,New York City,New York,East,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",$35.28,3,0%,No,$12.00,2015,06,June,0.34,$4.00
3363,CA-2015-139962,2015-12-13,2015-12-20,7,SLOW,Standard Class,Dp-13240,Dean percer,Home Office,Revere,Massachusetts,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,$19.44,3,0%,No,$9.33,2015,12,December,0.48,$3.11
3364,CA-2015-139962,2015-12-13,2015-12-20,7,SLOW,Standard Class,Dp-13240,Dean percer,Home Office,Revere,Massachusetts,East,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,$37.88,2,0%,No,$18.94,2015,12,December,0.50,$9.47
3365,CA-2016-130050,2016-07-16,2016-07-18,2,FAST,Second Class,MC-17425,Mark Cousins,Corporate,Houston,Texas,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,$9.55,3,0.60,Yes,-$3.82,2016,07,July,-0.40,-$1.27
3366,CA-2014-115161,2014-01-31,2014-02-02,2,FAST,First Class,LC-17050,Liz Carlisle,Consumer,Mission Viejo,California,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",$290.67,2,0.15,Yes,$3.42,2014,01,January,0.01,$1.71
3367,CA-2014-165379,2014-07-09,2014-07-15,6,SLOW,Standard Class,BM-11650,Brian Moss,Corporate,Dallas,Texas,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",$10.37,2,20%,Yes,$3.63,2014,07,July,0.35,$1.81
3368,CA-2014-165379,2014-07-09,2014-07-15,6,SLOW,Standard Class,BM-11650,Brian Moss,Corporate,Dallas,Texas,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,$14.35,3,20%,Yes,$4.49,2014,07,July,0.31,$1.50
3369,CA-2015-115511,2015-11-21,2015-11-25,4,OK,Standard Class,NW-18400,Natalie Webber,Consumer,Las Vegas,Nevada,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",$141.96,2,0%,No,$41.17,2015,11,November,0.29,$20.58
3370,CA-2015-115511,2015-11-21,2015-11-25,4,OK,Standard Class,NW-18400,Natalie Webber,Consumer,Las Vegas,Nevada,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",$66.05,4,20%,Yes,$23.12,2015,11,November,0.35,$5.78
3371,CA-2016-134887,2016-03-25,2016-03-25,0,FAST,Same Day,TB-21280,Toby Braunhardt,Consumer,Norman,Oklahoma,Central,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,"$1,287.45",5,0.00,No,$244.62,2016,03,March,0.19,$48.92
3372,CA-2017-123778,2017-09-23,2017-09-30,7,SLOW,Standard Class,BS-11755,Bruce Stewart,Consumer,San Francisco,California,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",$25.82,6,20%,Yes,$9.04,2017,09,September,0.35,$1.51
3373,CA-2017-123778,2017-09-23,2017-09-30,7,SLOW,Standard Class,BS-11755,Bruce Stewart,Consumer,San Francisco,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,$160.96,2,0%,No,$48.29,2017,09,September,0.30,$24.14
3374,CA-2015-161718,2015-12-04,2015-12-10,6,SLOW,Standard Class,SO-20335,Sean O'Donnell,Consumer,Hempstead,New York,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",$28.44,3,0%,No,$11.38,2015,12,December,0.40,$3.79
3375,CA-2015-161718,2015-12-04,2015-12-10,6,SLOW,Standard Class,SO-20335,Sean O'Donnell,Consumer,Hempstead,New York,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,$364.41,5,10%,Yes,$8.10,2015,12,December,0.02,$1.62
3376,CA-2015-161718,2015-12-04,2015-12-10,6,SLOW,Standard Class,SO-20335,Sean O'Donnell,Consumer,Hempstead,New York,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,$39.96,4,0%,No,$10.39,2015,12,December,0.26,$2.60
3377,CA-2015-161718,2015-12-04,2015-12-10,6,SLOW,Standard Class,SO-20335,Sean O'Donnell,Consumer,Hempstead,New York,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",$361.76,2,10%,Yes,$68.33,2015,12,December,0.19,$34.17
3378,CA-2016-100671,2016-11-01,2016-11-04,3,OK,First Class,CS-12490,Cindy Schnelling,Corporate,Conroe,Texas,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",$111.67,9,20%,Yes,$6.98,2016,11,November,0.06,$0.78
3379,CA-2017-142867,2017-03-17,2017-03-21,4,OK,Standard Class,PO-19180,Philisse Overcash,Home Office,Houston,Texas,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,$13.78,6,80%,Yes,-$22.04,2017,03,March,-1.60,-$3.67
3380,CA-2017-142867,2017-03-17,2017-03-21,4,OK,Standard Class,PO-19180,Philisse Overcash,Home Office,Houston,Texas,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,$10.27,3,20%,Yes,$3.21,2017,03,March,0.31,$1.07
3381,CA-2017-103156,2017-11-23,2017-11-24,1,FAST,First Class,TD-20995,Tamara Dahlen,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,$24.05,9,0.20,Yes,$7.21,2017,11,November,0.30,$0.80
3382,US-2017-162208,2017-08-27,2017-08-30,3,OK,First Class,SP-20620,Stefania Perrino,Corporate,Tampa,Florida,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,$2.90,1,20%,Yes,$0.98,2017,08,August,0.34,$0.98
3383,CA-2015-130659,2015-12-04,2015-12-09,5,OK,Second Class,MS-17365,Maribeth Schnelling,Consumer,New York City,New York,East,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,$17.94,3,0%,No,$8.79,2015,12,December,0.49,$2.93
3384,CA-2015-130659,2015-12-04,2015-12-09,5,OK,Second Class,MS-17365,Maribeth Schnelling,Consumer,New York City,New York,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",$384.17,7,10%,Yes,$29.88,2015,12,December,0.08,$4.27
3385,CA-2015-130659,2015-12-04,2015-12-09,5,OK,Second Class,MS-17365,Maribeth Schnelling,Consumer,New York City,New York,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,"$1,799.75",5,0%,No,$539.93,2015,12,December,0.30,$107.99
3386,CA-2017-148404,2017-10-07,2017-10-11,4,OK,Standard Class,Dp-13240,Dean percer,Home Office,Charlotte,North Carolina,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,$580.67,4,20%,Yes,$65.33,2017,10,October,0.11,$16.33
3387,CA-2017-148404,2017-10-07,2017-10-11,4,OK,Standard Class,Dp-13240,Dean percer,Home Office,Charlotte,North Carolina,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,$18.94,3,20%,Yes,$5.92,2017,10,October,0.31,$1.97
3388,CA-2017-148404,2017-10-07,2017-10-11,4,OK,Standard Class,Dp-13240,Dean percer,Home Office,Charlotte,North Carolina,South,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,$222.38,2,20%,Yes,$16.68,2017,10,October,0.08,$8.34
3389,CA-2017-148404,2017-10-07,2017-10-11,4,OK,Standard Class,Dp-13240,Dean percer,Home Office,Charlotte,North Carolina,South,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",$50.45,6,70%,Yes,-$33.64,2017,10,October,-0.67,-$5.61
3390,CA-2017-148404,2017-10-07,2017-10-11,4,OK,Standard Class,Dp-13240,Dean percer,Home Office,Charlotte,North Carolina,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,$154.76,3,40%,Yes,-$36.11,2017,10,October,-0.23,-$12.04
3391,CA-2017-101077,2017-03-25,2017-03-30,5,OK,Second Class,DB-13660,Duane Benoit,Consumer,Dallas,Texas,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,$6.85,2,20%,Yes,$2.14,2017,03,March,0.31,$1.07
3392,CA-2014-166471,2014-08-09,2014-08-13,4,OK,Standard Class,MG-17650,Matthew Grinstein,Home Office,Seattle,Washington,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,"$1,091.17",4,20%,Yes,$68.20,2014,08,August,0.06,$17.05
3393,CA-2014-166471,2014-08-09,2014-08-13,4,OK,Standard Class,MG-17650,Matthew Grinstein,Home Office,Seattle,Washington,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,$219.17,2,20%,Yes,-$43.83,2014,08,August,-0.20,-$21.92
3394,CA-2014-105340,2014-11-22,2014-11-25,3,OK,First Class,EH-14185,Evan Henry,Consumer,Pasadena,Texas,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,$6.93,1,80%,Yes,-$11.08,2014,11,November,-1.60,-$11.08
3395,US-2017-131583,2017-06-10,2017-06-10,0,FAST,Same Day,CL-11890,Carl Ludwig,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",$40.03,6,0.20,Yes,$15.01,2017,06,June,0.38,$2.50
3396,US-2017-148362,2017-07-01,2017-07-08,7,SLOW,Standard Class,KF-16285,Karen Ferguson,Home Office,Indianapolis,Indiana,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",$443.92,4,0%,No,$13.32,2017,07,July,0.03,$3.33
3397,US-2017-148362,2017-07-01,2017-07-08,7,SLOW,Standard Class,KF-16285,Karen Ferguson,Home Office,Indianapolis,Indiana,Central,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,$169.99,1,0%,No,$78.20,2017,07,July,0.46,$78.20
3398,US-2017-148362,2017-07-01,2017-07-08,7,SLOW,Standard Class,KF-16285,Karen Ferguson,Home Office,Indianapolis,Indiana,Central,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,$25.92,4,0%,No,$12.44,2017,07,July,0.48,$3.11
3399,CA-2014-102274,2014-11-21,2014-11-26,5,OK,Standard Class,DH-13075,Dave Hallsten,Corporate,Richmond,Kentucky,South,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",$36.99,1,0%,No,$9.99,2014,11,November,0.27,$9.99
3400,CA-2014-102274,2014-11-21,2014-11-26,5,OK,Standard Class,DH-13075,Dave Hallsten,Corporate,Richmond,Kentucky,South,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,$629.10,6,0%,No,$301.97,2014,11,November,0.48,$50.33
3401,CA-2014-102274,2014-11-21,2014-11-26,5,OK,Standard Class,DH-13075,Dave Hallsten,Corporate,Richmond,Kentucky,South,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,$193.95,3,0%,No,$9.70,2014,11,November,0.05,$3.23
3402,CA-2014-102274,2014-11-21,2014-11-26,5,OK,Standard Class,DH-13075,Dave Hallsten,Corporate,Richmond,Kentucky,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,$5.46,3,0%,No,$1.47,2014,11,November,0.27,$0.49
3403,CA-2015-129700,2015-05-04,2015-05-05,1,FAST,First Class,LA-16780,Laura Armstrong,Corporate,Tinley Park,Illinois,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,$22.29,7,0.60,Yes,-$8.92,2015,05,May,-0.40,-$1.27
3404,CA-2017-168739,2017-05-29,2017-06-05,7,SLOW,Standard Class,HZ-14950,Henia Zydlo,Consumer,Houston,Texas,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,$65.42,4,60%,Yes,-$52.34,2017,05,May,-0.80,-$13.08
3405,CA-2015-152527,2015-10-17,2015-10-17,0,FAST,Same Day,CM-12190,Charlotte Melton,Consumer,Los Angeles,California,West,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",$77.88,2,0.00,No,$3.89,2015,10,October,0.05,$1.95
3406,US-2014-150119,2014-04-23,2014-04-27,4,OK,Standard Class,LB-16795,Laurel Beltran,Home Office,Columbus,Ohio,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",$281.37,2,30%,Yes,-$12.06,2014,04,April,-0.04,-$6.03
3407,US-2014-150119,2014-04-23,2014-04-27,4,OK,Standard Class,LB-16795,Laurel Beltran,Home Office,Columbus,Ohio,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,$7.49,8,70%,Yes,-$5.24,2014,04,April,-0.70,-$0.66
3408,US-2014-150119,2014-04-23,2014-04-27,4,OK,Standard Class,LB-16795,Laurel Beltran,Home Office,Columbus,Ohio,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,$22.34,4,20%,Yes,$7.82,2014,04,April,0.35,$1.95
3409,US-2017-150847,2017-04-30,2017-05-06,6,SLOW,Standard Class,JF-15490,Jeremy Farry,Consumer,Columbus,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,$10.37,2,20%,Yes,$3.63,2017,04,April,0.35,$1.81
3410,CA-2016-100244,2016-09-20,2016-09-24,4,OK,Standard Class,GM-14695,Greg Maxwell,Corporate,San Francisco,California,West,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,$65.79,9,0%,No,$30.26,2016,09,September,0.46,$3.36
3411,CA-2016-100244,2016-09-20,2016-09-24,4,OK,Standard Class,GM-14695,Greg Maxwell,Corporate,San Francisco,California,West,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,$271.98,2,20%,Yes,$88.39,2016,09,September,0.33,$44.20
3412,CA-2016-100244,2016-09-20,2016-09-24,4,OK,Standard Class,GM-14695,Greg Maxwell,Corporate,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,$11.76,4,0%,No,$3.18,2016,09,September,0.27,$0.79
3413,CA-2016-100244,2016-09-20,2016-09-24,4,OK,Standard Class,GM-14695,Greg Maxwell,Corporate,San Francisco,California,West,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,$77.52,2,0%,No,$37.98,2016,09,September,0.49,$18.99
3414,CA-2016-100244,2016-09-20,2016-09-24,4,OK,Standard Class,GM-14695,Greg Maxwell,Corporate,San Francisco,California,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,$48.64,2,20%,Yes,$15.81,2016,09,September,0.33,$7.90
3415,CA-2016-116540,2016-09-02,2016-09-02,0,FAST,Same Day,SS-20590,Sonia Sunley,Consumer,Madison,Wisconsin,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,$1.81,1,0.00,No,$0.65,2016,09,September,0.36,$0.65
3416,CA-2016-116540,2016-09-02,2016-09-02,0,FAST,Same Day,SS-20590,Sonia Sunley,Consumer,Madison,Wisconsin,Central,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",$8.26,2,0.00,No,$3.88,2016,09,September,0.47,$1.94
3417,CA-2015-151841,2015-04-27,2015-05-02,5,OK,Standard Class,TC-21475,Tony Chapman,Home Office,Aurora,Colorado,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,$43.56,5,20%,Yes,$3.27,2015,04,April,0.08,$0.65
3418,CA-2015-151841,2015-04-27,2015-05-02,5,OK,Standard Class,TC-21475,Tony Chapman,Home Office,Aurora,Colorado,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,$5.84,2,20%,Yes,$0.73,2015,04,April,0.13,$0.37
3419,CA-2015-150791,2015-09-06,2015-09-13,7,SLOW,Standard Class,CC-12430,Chuck Clark,Home Office,New York City,New York,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",$271.76,2,10%,Yes,$60.39,2015,09,September,0.22,$30.20
3420,CA-2016-134803,2016-05-28,2016-06-03,6,SLOW,Standard Class,CL-12565,Clay Ludtke,Consumer,Los Angeles,California,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,$262.24,2,0%,No,$78.67,2016,05,May,0.30,$39.34
3421,CA-2016-134803,2016-05-28,2016-06-03,6,SLOW,Standard Class,CL-12565,Clay Ludtke,Consumer,Los Angeles,California,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,$182.72,8,0%,No,$84.05,2016,05,May,0.46,$10.51
3422,CA-2016-134803,2016-05-28,2016-06-03,6,SLOW,Standard Class,CL-12565,Clay Ludtke,Consumer,Los Angeles,California,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,$131.60,7,0%,No,$7.90,2016,05,May,0.06,$1.13
3423,CA-2016-134803,2016-05-28,2016-06-03,6,SLOW,Standard Class,CL-12565,Clay Ludtke,Consumer,Los Angeles,California,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",$22.72,4,20%,Yes,$7.38,2016,05,May,0.33,$1.85
3424,CA-2016-134803,2016-05-28,2016-06-03,6,SLOW,Standard Class,CL-12565,Clay Ludtke,Consumer,Los Angeles,California,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,$558.40,2,20%,Yes,$41.88,2016,05,May,0.08,$20.94
3425,CA-2015-153381,2015-09-24,2015-09-28,4,OK,Standard Class,DE-13255,Deanra Eno,Home Office,Dubuque,Iowa,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",$15.24,4,0%,No,$6.86,2015,09,September,0.45,$1.71
3426,CA-2015-153381,2015-09-24,2015-09-28,4,OK,Standard Class,DE-13255,Deanra Eno,Home Office,Dubuque,Iowa,Central,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,"$1,408.10",10,0%,No,$394.27,2015,09,September,0.28,$39.43
3427,US-2017-111024,2017-07-03,2017-07-06,3,OK,Second Class,SZ-20035,Sam Zeldin,Home Office,Lancaster,Ohio,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",$32.90,4,20%,Yes,$11.10,2017,07,July,0.34,$2.78
3428,US-2017-111024,2017-07-03,2017-07-06,3,OK,Second Class,SZ-20035,Sam Zeldin,Home Office,Lancaster,Ohio,East,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",$215.15,2,40%,Yes,-$103.99,2017,07,July,-0.48,-$51.99
3429,US-2017-111024,2017-07-03,2017-07-06,3,OK,Second Class,SZ-20035,Sam Zeldin,Home Office,Lancaster,Ohio,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",$30.96,6,20%,Yes,$11.22,2017,07,July,0.36,$1.87
3430,CA-2017-148264,2017-12-08,2017-12-09,1,FAST,First Class,LF-17185,Luke Foster,Consumer,Inglewood,California,West,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,$29.79,3,0.00,No,$8.64,2017,12,December,0.29,$2.88
3431,CA-2017-148264,2017-12-08,2017-12-09,1,FAST,First Class,LF-17185,Luke Foster,Consumer,Inglewood,California,West,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",$128.90,2,0.00,No,$15.47,2017,12,December,0.12,$7.73
3432,CA-2017-148264,2017-12-08,2017-12-09,1,FAST,First Class,LF-17185,Luke Foster,Consumer,Inglewood,California,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,$60.12,9,0.00,No,$28.86,2017,12,December,0.48,$3.21
3433,CA-2017-131212,2017-12-05,2017-12-09,4,OK,Standard Class,AB-10165,Alan Barnes,Consumer,Bellevue,Washington,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,$24.82,3,20%,Yes,$8.38,2017,12,December,0.34,$2.79
3434,CA-2017-131212,2017-12-05,2017-12-09,4,OK,Standard Class,AB-10165,Alan Barnes,Consumer,Bellevue,Washington,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,$14.98,6,20%,Yes,$5.43,2017,12,December,0.36,$0.90
3435,US-2015-100531,2015-09-27,2015-09-29,2,FAST,First Class,NM-18520,Neoma Murray,Consumer,Chicago,Illinois,Central,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,$15.08,2,0.80,Yes,-$22.62,2015,09,September,-1.50,-$11.31
